qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qseqid_ID,qseqid_genome_length,protein_ncbi_acc,definition,virus,protein_length,genome_ncbi_acc,sseqid_genome_length,Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Exemplar or additional isolate,Virus name(s),Virus name abbreviation(s),Virus isolate designation,Virus GENBANK accession,Virus REFSEQ accession,Genome coverage,Genome composition,Host source,conserved_AA_#
BA2_S12_NODE_1_length_51717_cov_5.409179_9,AAQ94466.1,27.6,196,100,6,622,793,18,195,3.27e-08,59.7,BA2_S12_NODE_1_length_51717_cov_5.409179,47814,AAQ94466.1,virion morphogenesis protein,Pseudomonas phage D3112,428.0,AY394005.1,37611.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Casadabanvirus,,Casadabanvirus D3112,E,Pseudomonas phage D3112,,,AY394005,NC_005178,Complete genome,dsDNA,bacteria,54.096000000000004
BC2_S2_NODE_1_length_59166_cov_57.999746_10,AEJ92788.1,33.6,544,298,17,23,552,55,549,1.89e-64,224.0,BC2_S2_NODE_1_length_59166,54198,AEJ92788.1,terminase,Mycobacterium phage OSmaximus,595.0,JN006064.1,69118.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Bclasvirinae,Pegunavirus,,Pegunavirus osmaximus,E,Mycobacterium phage OSmaximus,,,JN006064,NC_028803,Complete genome,dsDNA,bacteria,182.78400000000002
BC2_S2_NODE_1_length_59166_cov_57.999746_12,QAY16203.1,60.5,162,63,1,11,171,42,203,1.66e-62,195.0,BC2_S2_NODE_1_length_59166,54198,QAY16203.1,GTP cyclohydrolase I,Arthrobacter phage Sonali,222.0,MK411746.1,61073.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Sonalivirus,,Sonalivirus sonali,E,Arthrobacter phage Sonali,,,MK411746,NC_048152,Complete genome,dsDNA,bacteria,98.01
BC2_S2_NODE_1_length_59166_cov_57.999746_13,QAY16202.1,53.2,231,107,1,2,231,20,250,6.75e-83,249.0,BC2_S2_NODE_1_length_59166,54198,QAY16202.1,QueE-like queosine biosynthesis protein,Arthrobacter phage Sonali,251.0,MK411746.1,61073.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Sonalivirus,,Sonalivirus sonali,E,Arthrobacter phage Sonali,,,MK411746,NC_048152,Complete genome,dsDNA,bacteria,122.89200000000001
BC2_S2_NODE_1_length_59166_cov_57.999746_14,QGJ93541.1,54.9,122,55,0,6,127,4,125,9.62e-43,139.0,BC2_S2_NODE_1_length_59166,54198,QGJ93541.1,QueD-like queosine biosynthesis protein,Arthrobacter phage Mufasa8,132.0,MN586027.1,60205.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Mufasoctovirus,,Mufasoctovirus mufasa8,E,Arthrobacter phage Mufasa8,,,MN586027,NC_049478,Complete genome,dsDNA,bacteria,66.978
BC2_S2_NODE_1_length_59166_cov_57.999746_15,ASD50405.1,39.5,114,64,1,5,113,4,117,8.57e-20,80.5,BC2_S2_NODE_1_length_59166,54198,ASD50405.1,hypothetical protein,Acidovorax phage ACP17,127.0,KY979132.2,156281.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Busanvirus,,Busanvirus ACP17,E,Acidovorax phage ACP17,,,KY979132,NC_041997,Complete genome,dsDNA,bacteria,45.029999999999994
BC2_S2_NODE_1_length_59166_cov_57.999746_18,ALY09546.1,39.8,103,57,2,16,115,14,114,1.89e-16,72.0,BC2_S2_NODE_1_length_59166,54198,ALY09546.1,hypothetical protein LAROYE_19,Arthrobacter phage Laroye,122.0,KU160654.1,60005.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Laroyevirus,,Laroyevirus laroye,E,Arthrobacter phage Laroye,,,KU160654,NC_041947,Complete genome,dsDNA,bacteria,40.994
BC2_S2_NODE_1_length_59166_cov_57.999746_2,AXQ61017.1,45.9,303,138,9,34,334,16,294,8.9e-74,232.0,BC2_S2_NODE_1_length_59166,54198,AXQ61017.1,PAPS reductase-like domain protein,Mycobacterium phage Girr,304.0,MH669003.1,57754.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Gracegardnervirinae,Cheoctovirus,,Cheoctovirus girr,E,Mycobacterium phage Girr,,,MH669003,NC_051663,Complete genome,dsDNA,bacteria,139.077
BC2_S2_NODE_1_length_59166_cov_57.999746_22,QKO02974.1,45.5,429,216,9,6,421,19,442,5.3e-108,328.0,BC2_S2_NODE_1_length_59166,54198,QKO02974.1,DnaB-like dsDNA helicase,Gordonia phage TZGordon,445.0,MT553344.1,44904.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Ruthgordonvirinae,Vendettavirus,,Vendettavirus tzgordon,E,Gordonia phage TZGordon,,,MT553344,NC_054438,Complete genome,dsDNA,bacteria,195.195
BC2_S2_NODE_1_length_59166_cov_57.999746_25,AGG54546.1,45.3,64,33,2,104,165,66,129,4.03e-07,49.3,BC2_S2_NODE_1_length_59166,54198,AGG54546.1,hypothetical protein CYYG_00045,Cyanophage SS120-1,129.0,HQ316584.1,46997.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,,Banchanvirus,,Banchanvirus SS1201,E,Cyanophage SS120-1,,,HQ316584,NC_020872,Complete genome,dsDNA,bacteria,28.991999999999997
BC2_S2_NODE_1_length_59166_cov_57.999746_34,AWN03227.1,47.7,176,80,3,1,176,1,164,1.4099999999999998e-45,149.0,BC2_S2_NODE_1_length_59166,54198,AWN03227.1,ssDNA-binding protein,Microbacterium phage Appa,164.0,MH153799.1,38684.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Appavirus,,Appavirus appa,E,Microbacterium phage Appa,,,MH153799,NC_047972,Complete genome,dsDNA,bacteria,83.95200000000001
BC2_S2_NODE_1_length_59166_cov_57.999746_41,AXQ60645.1,34.1,252,159,5,243,489,296,545,5.53e-25,115.0,BC2_S2_NODE_1_length_59166,54198,AXQ60645.1,tape measure protein,Gordonia phage Ali17,1629.0,MH669000.1,58301.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Leonardvirus,,Leonardvirus ali17,E,Gordonia phage Ali17,,,MH669000,NC_053245,Complete genome,dsDNA,bacteria,85.932
BC2_S2_NODE_1_length_59166_cov_57.999746_45,AHB31703.1,38.2,123,61,6,19,130,7,125,4.14e-09,53.9,BC2_S2_NODE_1_length_59166,54198,AHB31703.1,tail assembly chaperone,Mycobacterium phage Bernardo,137.0,KF493879.1,68196.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Bclasvirinae,Pipefishvirus,,Pipefishvirus bernardo,E,Mycobacterium phage Bernardo,,,KF493879,NC_022983,Complete genome,dsDNA,bacteria,46.986000000000004
BC2_S2_NODE_1_length_59166_cov_57.999746_48,AKA61755.1,31.8,255,137,13,26,250,32,279,4.46e-14,72.8,BC2_S2_NODE_1_length_59166,54198,AKA61755.1,head-to-tail adaptor,Streptomyces phage TP1604,286.0,KP876466.1,57168.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Woodruffvirus,,Woodruffvirus TP1604,E,Streptomyces phage TP1604,,,KP876466,NC_028818,Complete genome,dsDNA,bacteria,81.08999999999999
BC2_S2_NODE_1_length_59166_cov_57.999746_49,QBZ72697.1,37.5,208,121,4,5,209,4,205,1.03e-42,145.0,BC2_S2_NODE_1_length_59166,54198,QBZ72697.1,major tail protein,Gordonia phage GodonK,217.0,MK620899.1,122563.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Godonkavirus,,Godonkavirus godonK,E,Gordonia phage GodonK,,,MK620899,NC_048176,Complete genome,dsDNA,bacteria,78.0
BC2_S2_NODE_1_length_59166_cov_57.999746_50,ANA85222.1,34.0,159,75,3,150,308,148,276,1.91e-13,72.8,BC2_S2_NODE_1_length_59166,54198,ANA85222.1,major tail protein,Gordonia phage BritBrat,281.0,KU998233.1,55524.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Britbratvirus,,Britbratvirus britbrat,E,Gordonia phage BritBrat,,,KU998233,NC_030942,Complete genome,dsDNA,bacteria,54.06
BC2_S2_NODE_1_length_59166_cov_57.999746_51,QBZ72695.1,37.1,399,225,8,160,554,193,569,3.47e-62,217.0,BC2_S2_NODE_1_length_59166,54198,QBZ72695.1,major capsid hexamer protein,Gordonia phage GodonK,569.0,MK620899.1,122563.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Godonkavirus,,Godonkavirus godonK,E,Gordonia phage GodonK,,,MK620899,NC_048176,Complete genome,dsDNA,bacteria,148.02900000000002
BC2_S2_NODE_1_length_59166_cov_57.999746_56,AAL22192.1,36.1,119,72,4,26,143,166,281,1.17e-07,52.0,BC2_S2_NODE_1_length_59166,54198,AAL22192.1,putative P-loop-containing kinase,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,284.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,42.959
BC2_S2_NODE_1_length_59166_cov_57.999746_61,AKU45212.1,29.7,418,230,14,218,613,396,771,6.019999999999999e-23,107.0,BC2_S2_NODE_1_length_59166,54198,AKU45212.1,MuF-like minor capsid protein,Mycobacterium phage Godines,815.0,KR997932.1,67277.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Bclasvirinae,Rosebushvirus,,Rosebushvirus godines,E,Mycobacterium phage Godines,,,KR997932,NC_042050,Complete genome,dsDNA,bacteria,124.14599999999999
BC2_S2_NODE_1_length_59166_cov_57.999746_62,QDH85214.1,44.2,95,37,5,1,82,3,94,6.99e-11,58.2,BC2_S2_NODE_1_length_59166,54198,QDH85214.1,hypothetical protein SEA_NUBI_81,Gordonia phage Nubi,143.0,MN010760.1,58718.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Wizardvirus,,Wizardvirus nubi,E,Gordonia phage Nubi,,,MN010760,NC_055810,Complete genome,dsDNA,bacteria,41.99
BC2_S2_NODE_1_length_59166_cov_57.999746_63,AKF14272.1,26.1,660,396,24,6,613,10,629,4.37e-33,139.0,BC2_S2_NODE_1_length_59166,54198,AKF14272.1,portal protein,Mycobacterium phage Vincenzo,632.0,KR080194.1,72139.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Bclasvirinae,Coopervirus,,Coopervirus vincenzo,E,Mycobacterium phage Vincenzo,,,KR080194,NC_028934,Complete genome,dsDNA,bacteria,172.26
BC2_S2_NODE_1_length_59166_cov_57.999746_64,AGT12745.1,32.6,129,52,5,9,106,6,130,1.02e-06,46.6,BC2_S2_NODE_1_length_59166,54198,AGT12745.1,hypothetical protein REPROBATE_9,Mycobacterium phage Reprobate,133.0,KF024727.1,70120.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Bclasvirinae,Acadianvirus,,Acadianvirus reprobate,E,Mycobacterium phage Reprobate,,,KF024727,NC_022064,Complete genome,dsDNA,bacteria,42.054
BC2_S2_NODE_1_length_59166_cov_57.999746_74,AFM54963.1,31.4,118,69,4,56,164,3,117,6.88e-09,53.9,BC2_S2_NODE_1_length_59166,54198,AFM54963.1,hypothetical protein ASTRO_74,Mycobacterium phage Astro,123.0,JX015524.1,52494.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Fromanvirus,,Fromanvirus astro,E,Mycobacterium phage Astro,,,JX015524,NC_042337,Complete genome,dsDNA,bacteria,37.052
BC2_S2_NODE_1_length_59166_cov_57.999746_8,AWY05341.1,47.9,71,20,3,125,192,64,120,1.4e-07,51.2,BC2_S2_NODE_1_length_59166,54198,AWY05341.1,hypothetical protein SEA_MEMENTOMORI_87,Microbacterium phage MementoMori,123.0,MH271303.1,55572.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Mementomorivirus,,Mementomorivirus mementomori,E,Microbacterium phage MementoMori,,,MH271303,NC_047987,Complete genome,dsDNA,bacteria,34.009
BC2_S2_NODE_1_length_59166_cov_57.999746_81,AWN07816.1,36.1,313,186,9,9,317,12,314,2.7699999999999996e-48,167.0,BC2_S2_NODE_1_length_59166,54198,AWN07816.1,hypothetical protein PBI_HENDRIX_145,Microbacterium phage Hendrix,333.0,MH183162.1,97757.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Rogerhendrixvirus,,Rogerhendrixvirus hendrix,E,Microbacterium phage Hendrix,,,MH183162,NC_047977,Complete genome,dsDNA,bacteria,112.993
BC2_S2_NODE_1_length_59166_cov_57.999746_83,QIG58266.1,55.2,96,36,2,4,94,11,104,4.4600000000000006e-27,97.8,BC2_S2_NODE_1_length_59166,54198,QIG58266.1,WhiB family transcription factor,Gordonia phage Skog,106.0,MN908687.1,152435.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skogvirus,,Skogvirus Skog,E,Gordonia phage Skog,,,MN908687,NC_054725,Complete genome,dsDNA,bacteria,52.992
BC2_S2_NODE_1_length_59166_cov_57.999746_90,AAN12845.1,23.5,264,178,8,190,446,22,268,7.41e-09,61.2,BC2_S2_NODE_1_length_59166,54198,AAN12845.1,hypothetical protein PBI_OMEGA_203,Mycobacterium phage Omega,442.0,AY129338.1,110865.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Omegavirus,,Omegavirus omega,E,Mycobacterium phage Omega,,,AY129338,NC_004688,Complete genome,dsDNA,bacteria,62.040000000000006
CD2_S15_NODE_22_length_6698_cov_50.913004_5,CAR63217.1,87.9,338,41,0,16,353,16,353,4.03e-231,634.0,CD2_S15_NODE_22_length_6698_cov_50,2964,CAR63217.1,D2,Synechococcus phage S-RSM4,353.0,FM207411.1,194454.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Kyanoviridae,,Gibbetvirus,,Gibbetvirus rsm4,E,Synechococcus phage S-RSM4,,,FM207411,NC_013085,Complete genome,dsDNA,bacteria,297.10200000000003
CD3_S11_NODE_1_length_40506_cov_6.378985_11,AAK94380.1,39.3,590,331,10,14,579,17,603,7.199999999999999e-128,396.0,CD3_S11_NODE_1_length_40506_cov_6_caudovirales,39036,AAK94380.1,virion structural protein,Myxococcus phage Mx8,663.0,AF396866.1,49534.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Myxoctovirus,,Myxoctovirus Mx8,E,Myxococcus phage Mx8,,,AF396866,NC_003085,Complete genome,dsDNA,bacteria,231.87
CD3_S11_NODE_1_length_40506_cov_6.378985_12,AAK82303.1,38.9,108,64,2,25,131,2324,2430,1.23e-10,60.5,CD3_S11_NODE_1_length_40506_cov_6_caudovirales,39036,AAK82303.1,443R,Invertebrate iridescent virus 6,2432.0,AF303741.1,212482.0,Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Betairidovirinae,Iridovirus,,Invertebrate iridescent virus 6,E,invertebrate iridescent virus 6; Chilo iridescent virus,IIV6; CIV,,AF303741,NC_003038,Complete genome,dsDNA,invertebrates,42.012
CD3_S11_NODE_1_length_40506_cov_6.378985_14,ARB06805.1,49.6,246,109,6,1,232,1,245,5.9e-69,228.0,CD3_S11_NODE_1_length_40506_cov_6_caudovirales,39036,ARB06805.1,putative terminase large subunit,Acinetobacter phage WCHABP12,433.0,KY670595.1,45415.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Obolenskvirus,,Obolenskvirus WCHABP12,E,Acinetobacter phage WCHABP12,,,KY670595,NC_041924,Complete genome,dsDNA,bacteria,122.016
CD3_S11_NODE_1_length_40506_cov_6.378985_2,QMV33186.1,40.8,142,76,4,4,139,5,144,1.89e-26,99.4,CD3_S11_NODE_1_length_40506_cov_6_caudovirales,39036,QMV33186.1,hypothetical protein 23F_00024,Ralstonia phage Gerry,145.0,MT740739.1,60898.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Cimandefvirus,,Cimandefvirus Ggerry,E,Ralstonia phage Gerry,Gerry,,MT740739,NC_054959,Complete genome,dsDNA,bacteria,57.93599999999999
CD3_S11_NODE_1_length_40506_cov_6.378985_29,AUV56399.1,37.5,80,42,2,4,82,179,251,8.03e-12,63.2,CD3_S11_NODE_1_length_40506_cov_6_caudovirales,39036,AUV56399.1,hypothetical protein,Faecalibacterium phage FP_Lagaffe,288.0,MG711461.1,48211.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Lagaffevirus,,Lagaffevirus lagaffe,E,Faecalibacterium phage FP_Lagaffe,,,MG711461,NC_047911,Complete genome,dsDNA,bacteria,30.0
CD3_S11_NODE_1_length_40506_cov_6.378985_32,QMV33173.1,35.1,154,93,3,69,215,1,154,1.05e-14,71.6,CD3_S11_NODE_1_length_40506_cov_6_caudovirales,39036,QMV33173.1,hypothetical protein 23F_00011,Ralstonia phage Gerry,155.0,MT740739.1,60898.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Cimandefvirus,,Cimandefvirus Ggerry,E,Ralstonia phage Gerry,Gerry,,MT740739,NC_054959,Complete genome,dsDNA,bacteria,54.054
CD3_S11_NODE_1_length_40506_cov_6.378985_44,ADP00200.1,52.2,207,75,5,1,207,1,183,8.17e-61,190.0,CD3_S11_NODE_1_length_40506_cov_6_caudovirales,39036,ADP00200.1,gp12,Cyanophage NATL2A-133,189.0,GU071104.1,47536.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,,Tangaroavirus,,Tangaroavirus NATL2A133,E,Cyanophage NATL2A-133,,,GU071104,NC_016659,Complete genome,dsDNA,bacteria,108.054
CD3_S11_NODE_1_length_40506_cov_6.378985_45,AJP61480.1,46.3,54,26,2,35,87,97,148,5.74e-09,52.8,CD3_S11_NODE_1_length_40506_cov_6_caudovirales,39036,AJP61480.1,hypothetical protein,Enterococcus phage EFDG1,158.0,KP339049.1,147589.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Herelleviridae,Brockvirinae,Schiekvirus,,Schiekvirus EFDG1,E,Enterococcus phage EFDG1,,,KP339049,NC_029009,Complete genome,dsDNA,bacteria,25.002
CD3_S11_NODE_1_length_40506_cov_6.378985_5,AAK94385.1,38.6,158,90,3,6,157,39,195,1.77e-22,92.0,CD3_S11_NODE_1_length_40506_cov_6_caudovirales,39036,AAK94385.1,p50,Myxococcus phage Mx8,209.0,AF396866.1,49534.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Myxoctovirus,,Myxoctovirus Mx8,E,Myxococcus phage Mx8,,,AF396866,NC_003085,Complete genome,dsDNA,bacteria,60.98800000000001
CD3_S11_NODE_1_length_40506_cov_6.378985_52,AMD43452.1,40.3,77,36,1,5,71,1,77,4.28e-09,50.4,CD3_S11_NODE_1_length_40506_cov_6_caudovirales,39036,AMD43452.1,hypothetical protein ZC03_075,Pseudomonas phage ZC03,84.0,KU356690.1,69844.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,,Zicotriavirus,,Zicotriavirus ZC03,E,Pseudomonas phage ZC03,,,KU356690,NC_048638,Complete genome,dsDNA,bacteria,31.031
CD3_S11_NODE_1_length_40506_cov_6.378985_54,AXG67745.1,44.9,147,74,4,12,157,11,151,3.7199999999999995e-30,109.0,CD3_S11_NODE_1_length_40506_cov_6_caudovirales,39036,AXG67745.1,Fis family transcriptional regulator,Ralstonia phage GP4,158.0,MH638294.1,61129.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gervaisevirus,,Gervaisevirus GP4,E,Ralstonia phage GP4,,,MH638294,NC_054964,Complete genome,dsDNA,bacteria,66.003
CD3_S11_NODE_1_length_40506_cov_6.378985_56,QMP19221.1,46.8,111,57,2,16,125,23,132,6.3e-25,95.5,CD3_S11_NODE_1_length_40506_cov_6_caudovirales,39036,QMP19221.1,hypothetical protein,Pseudomonas phage Persinger,144.0,MT613935.1,44033.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Harrisonburgvirus,,Harrisonburgvirus persinger,E,Pseudomonas phage Persinger,,,MT613935,NC_054149,Complete genome,dsDNA,bacteria,51.948
CD3_S11_NODE_1_length_40506_cov_6.378985_57,AGC34630.1,31.8,211,100,6,4,182,7,205,1.36e-20,89.4,CD3_S11_NODE_1_length_40506_cov_6_caudovirales,39036,AGC34630.1,putative DNA repair protein,Pseudomonas phage H66,254.0,KC262634.1,65270.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Hollowayvirus,,Hollowayvirus H66,E,Pseudomonas phage H66,,,KC262634,NC_042342,Complete genome,dsDNA,bacteria,67.098
CD3_S11_NODE_1_length_40506_cov_6.378985_58,AEY69721.1,41.7,216,101,8,4,212,5,202,6.03e-44,148.0,CD3_S11_NODE_1_length_40506_cov_6_caudovirales,39036,AEY69721.1,putative DNA-PolB associated Exonuclease,Brucella phage Tb,208.0,JN939331.1,41148.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Perisivirus,,Perisivirus Tb,E,Brucella phage Tb,,,JN939331,NC_019446,Complete genome,dsDNA,bacteria,90.07200000000002
CD3_S11_NODE_1_length_40506_cov_6.378985_66,QMV33108.1,39.5,124,67,2,12,135,236,351,2.3e-12,70.9,CD3_S11_NODE_1_length_40506_cov_6_caudovirales,39036,QMV33108.1,hypothetical protein 18C_00040,Ralstonia phage Firinga,499.0,MT740737.1,39744.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Firingavirus,,Firingavirus firinga,E,Ralstonia phage Firinga,Firinga,,MT740737,NC_054961,Complete genome,dsDNA,bacteria,48.98
CD3_S11_NODE_1_length_40506_cov_6.378985_75,AGK86785.1,48.3,149,70,5,5,148,2,148,4.21e-32,114.0,CD3_S11_NODE_1_length_40506_cov_6_caudovirales,39036,AGK86785.1,peptidase M15A,Burkholderia phage ST79,149.0,KC462197.1,35430.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Peduoviridae,,Nampongvirus,,Nampongvirus ST79,E,Burkholderia phage ST79,,,KC462197,NC_021343,Complete genome,dsDNA,bacteria,71.967
CD3_S11_NODE_1_length_40506_cov_6.378985_8,AAK94383.1,52.4,328,145,4,4,330,3,320,2.09e-106,316.0,CD3_S11_NODE_1_length_40506_cov_6_caudovirales,39036,AAK94383.1,major virion structural protein,Myxococcus phage Mx8,321.0,AF396866.1,49534.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Myxoctovirus,,Myxoctovirus Mx8,E,Myxococcus phage Mx8,,,AF396866,NC_003085,Complete genome,dsDNA,bacteria,171.87199999999999
CG5_S8_NODE_1_length_66368_cov_6.286132_10,AAR23189.1,48.0,254,96,5,1,218,1,254,5.48e-65,207.0,CG5_S8_NODE_1_length_66368_cov_6,61605,AAR23189.1,gp38,Burkholderia phage phi1026b,323.0,AY453853.1,54865.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Stanholtvirus,,Stanholtvirus sv1026b,E,Burkholderia phage phi1026b,,,AY453853,NC_005284,Complete genome,dsDNA,bacteria,121.92
CG5_S8_NODE_1_length_66368_cov_6.286132_100,QPB08632.1,41.1,90,43,2,175,254,4,93,9.95e-09,57.4,CG5_S8_NODE_1_length_66368_cov_6,61605,QPB08632.1,tail fiber protein,Burkholderia phage Mica,210.0,MT701586.1,43707.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Micavirus,,Micavirus Mica,E,Burkholderia phage Mica,,,MT701586,NC_054148,Complete genome,dsDNA,bacteria,36.99
CG5_S8_NODE_1_length_66368_cov_6.286132_104,AXG67745.1,45.7,164,78,4,10,170,3,158,3.2999999999999997e-41,138.0,CG5_S8_NODE_1_length_66368_cov_6,61605,AXG67745.1,Fis family transcriptional regulator,Ralstonia phage GP4,158.0,MH638294.1,61129.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gervaisevirus,,Gervaisevirus GP4,E,Ralstonia phage GP4,,,MH638294,NC_054964,Complete genome,dsDNA,bacteria,74.948
CG5_S8_NODE_1_length_66368_cov_6.286132_107,QAX98706.1,42.7,164,85,5,8,167,24,182,2.52e-38,131.0,CG5_S8_NODE_1_length_66368_cov_6,61605,QAX98706.1,putative endonuclease,Salmonella phage Segz_1,184.0,MH791402.1,48285.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Segzyvirus,,Segzyvirus segz1,E,Salmonella phage Segz_1,,,MH791402,NC_054640,Complete genome,dsDNA,bacteria,70.028
CG5_S8_NODE_1_length_66368_cov_6.286132_112,ADO97531.1,32.4,173,111,5,1,171,234,402,3.56e-20,89.0,CG5_S8_NODE_1_length_66368_cov_6,61605,ADO97531.1,transketolase central region-containing protein,Synechococcus phage S-SM2,402.0,GU071095.1,190789.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Kyanoviridae,,Nilusvirus,,Nilusvirus ssm2,E,Synechococcus phage S-SM2,,,GU071095,NC_015279,Complete genome,dsDNA,bacteria,56.052
CG5_S8_NODE_1_length_66368_cov_6.286132_113,ADO97531.1,39.7,194,114,2,2,193,7,199,5.0099999999999996e-40,142.0,CG5_S8_NODE_1_length_66368_cov_6,61605,ADO97531.1,transketolase central region-containing protein,Synechococcus phage S-SM2,402.0,GU071095.1,190789.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Kyanoviridae,,Nilusvirus,,Nilusvirus ssm2,E,Synechococcus phage S-SM2,,,GU071095,NC_015279,Complete genome,dsDNA,bacteria,77.018
CG5_S8_NODE_1_length_66368_cov_6.286132_15,AJT60669.1,41.0,161,88,5,9,163,9,168,9.06e-29,106.0,CG5_S8_NODE_1_length_66368_cov_6,61605,AJT60669.1,hypothetical protein HB2014_95,Salmonella phage vB_SPuM_SP116,170.0,KP010413.1,87510.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Ounavirinae,Felixounavirus,,Felixounavirus SP116,E,Salmonella phage vB_SPuM_SP116,,,KP010413,NC_027329,Complete genome,dsDNA,bacteria,66.01
CG5_S8_NODE_1_length_66368_cov_6.286132_42,AAF80811.2,31.8,242,147,7,24,261,19,246,9.83e-27,106.0,CG5_S8_NODE_1_length_66368_cov_6,61605,AAF80811.2,ERF family protein,Pseudomonas phage D3,250.0,AF165214.2,56426.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Detrevirus,,Detrevirus D3,E,Pseudomonas phage D3,,,AF165214,NC_002484,Complete genome,dsDNA,bacteria,76.956
